,input_date,daily_dist_mrv,daily_voyage_time_mrv,daily_speed_mrv,P_e,num
0,2021-01-04 04:00:00+00:00,335.0,24.0,13.96,9719.324999999999,1
1,2021-01-05 04:00:00+00:00,311.0,24.0,12.96,9777.85875,1
2,2021-01-06 04:00:00+00:00,335.0,24.0,13.96,9645.8175,1
3,2021-01-10 04:00:00+00:00,287.0,24.0,11.96,7264.99125,1
4,2021-01-12 04:00:00+00:00,325.0,24.0,13.54,6376.094999999999,1
5,2021-01-28 04:00:00+00:00,336.0,24.0,14.0,7681.53375,1
6,2021-01-30 04:00:00+00:00,383.0,24.0,15.96,10819.214999999998,1
7,2021-01-31 04:00:00+00:00,387.0,24.0,16.13,11234.39625,1
8,2021-02-01 04:00:00+00:00,389.0,24.0,16.21,11190.836249999998,1
9,2021-02-02 04:00:00+00:00,401.0,24.0,16.71,11320.154999999999,1
10,2021-02-09 04:00:00+00:00,383.0,24.0,15.96,11144.55375,1
11,2021-02-10 04:00:00+00:00,384.0,24.0,16.0,11311.9875,1
12,2021-02-11 04:00:00+00:00,345.0,24.0,14.38,10533.3525,1
13,2021-02-14 04:00:00+00:00,321.0,24.0,13.38,6708.240000000001,1
14,2021-02-15 04:00:00+00:00,333.0,24.0,13.88,6486.35625,1
15,2021-02-16 04:00:00+00:00,317.0,24.0,13.21,6617.03625,1
16,2021-02-28 04:00:00+00:00,350.0,24.0,14.58,8943.4125,1
17,2021-03-03 04:00:00+00:00,382.0,24.0,15.92,8408.44125,1
18,2021-03-04 04:00:00+00:00,378.0,24.0,15.75,9502.88625,1
19,2021-03-05 04:00:00+00:00,375.0,24.0,15.63,8618.07375,1
20,2021-03-14 04:00:00+00:00,351.0,24.0,14.63,7647.5025000000005,1
21,2021-03-15 04:00:00+00:00,345.0,24.0,14.38,8481.94875,1
22,2021-03-16 04:00:00+00:00,334.0,24.0,13.92,7863.941250000001,1
23,2021-03-17 04:00:00+00:00,321.0,24.0,13.38,6418.29375,1
24,2021-03-21 04:00:00+00:00,327.0,24.0,13.63,6815.7787499999995,1
25,2021-03-22 04:00:00+00:00,338.0,24.0,14.08,8004.15,1
26,2021-04-07 04:00:00+00:00,342.0,24.3,14.07,6121.54125,1
27,2021-04-10 04:00:00+00:00,325.0,24.0,13.54,5628.76875,1
28,2021-04-18 04:00:00+00:00,309.0,24.0,12.88,5797.563749999999,1
29,2021-04-28 04:00:00+00:00,313.0,24.0,13.04,5515.785,1
30,2021-05-01 04:00:00+00:00,400.0,24.0,16.67,10376.80875,1
31,2021-05-25 04:00:00+00:00,304.0,24.0,12.67,5202.6975,1
32,2021-06-10 04:00:00+00:00,299.0,24.0,12.46,5046.1537499999995,1
33,2021-06-16 04:00:00+00:00,435.0,24.0,18.13,14343.491250000001,1
34,2021-06-17 04:00:00+00:00,427.0,24.0,17.79,14188.308749999998,1
35,2021-06-18 04:00:00+00:00,422.0,24.0,17.58,12145.0725,1
36,2021-06-21 05:00:00+00:00,449.0,24.0,18.71,13391.977499999999,1
37,2021-06-22 06:00:00+00:00,434.0,25.0,17.36,14176.0575,1
38,2021-06-23 06:00:00+00:00,418.0,24.0,17.42,13770.404999999999,1
39,2021-06-24 07:00:00+00:00,459.0,25.0,18.36,14373.438749999998,1
40,2021-06-25 08:00:00+00:00,430.0,25.0,17.2,13415.11875,1
41,2021-06-26 08:00:00+00:00,405.0,24.0,16.88,12699.10125,1
42,2021-06-27 08:00:00+00:00,405.0,24.0,16.88,10429.8975,1
43,2021-07-01 08:00:00+00:00,481.0,24.0,20.04,13706.42625,1
44,2021-07-02 08:00:00+00:00,465.0,24.0,19.38,12666.43125,1
45,2021-07-03 08:00:00+00:00,463.0,24.0,19.29,12200.883749999997,1
46,2021-07-05 07:00:00+00:00,474.0,24.0,19.75,12017.114999999998,1
47,2021-07-07 06:00:00+00:00,460.0,24.0,19.17,12707.268750000001,1
48,2021-07-09 05:00:00+00:00,468.0,24.0,19.5,12579.311249999999,1
49,2021-07-11 04:00:00+00:00,359.0,24.0,14.96,6052.117499999999,1
50,2021-07-12 04:00:00+00:00,349.0,24.0,14.54,6239.97,1
51,2021-07-16 04:00:00+00:00,345.0,24.0,14.38,4957.6725,1
52,2021-07-21 04:00:00+00:00,307.0,24.0,12.79,7744.151249999999,1
53,2021-07-24 04:00:00+00:00,370.0,24.0,15.42,10992.09375,1
54,2021-07-27 04:00:00+00:00,411.0,24.0,17.13,13231.35,1
55,2021-07-28 04:00:00+00:00,391.0,24.0,16.29,13533.547499999999,1
56,2021-07-29 04:00:00+00:00,398.0,24.0,16.58,13988.205000000002,1
57,2021-07-30 05:00:00+00:00,429.0,25.0,17.16,13809.881249999999,1
58,2021-07-31 05:00:00+00:00,405.0,24.0,16.88,13253.13,1
59,2021-08-01 06:00:00+00:00,422.0,25.0,16.88,14490.50625,1
60,2021-08-02 06:00:00+00:00,379.0,24.0,15.79,13157.842499999999,1
61,2021-08-03 07:00:00+00:00,419.0,25.0,16.76,13973.231249999999,1
62,2021-08-04 07:00:00+00:00,392.0,24.0,16.33,13278.99375,1
63,2021-08-05 08:00:00+00:00,397.0,25.0,15.88,14222.339999999998,1
64,2021-08-06 08:00:00+00:00,343.0,24.0,14.29,14046.738749999999,1
65,2021-08-07 08:00:00+00:00,350.0,24.0,14.58,13104.75375,1
66,2021-08-08 08:00:00+00:00,390.0,24.0,16.25,13774.48875,1
67,2021-08-09 08:00:00+00:00,435.0,25.0,17.4,14878.462500000001,1
68,2021-08-20 08:00:00+00:00,418.0,24.0,17.42,9464.77125,1
69,2021-08-21 08:00:00+00:00,427.0,24.0,17.79,8398.9125,1
70,2021-08-22 08:00:00+00:00,411.0,24.0,17.13,8927.0775,1
71,2021-08-23 08:00:00+00:00,401.0,24.0,16.71,8092.63125,1
72,2021-08-24 08:00:00+00:00,426.0,24.0,17.75,9023.72625,1
73,2021-08-26 07:00:00+00:00,399.0,24.0,16.63,8132.107499999999,1
74,2021-08-28 06:00:00+00:00,390.0,24.0,16.25,8774.617499999998,1
75,2021-08-30 05:00:00+00:00,410.0,24.0,17.08,8604.46125,1
76,2021-08-31 05:00:00+00:00,423.0,24.0,17.63,9041.4225,1
77,2021-09-02 04:00:00+00:00,431.0,24.0,17.96,9580.477499999999,1
78,2021-09-13 04:00:00+00:00,293.0,24.0,12.21,5798.925,1
79,2021-09-18 04:00:00+00:00,362.0,24.0,15.08,7836.7162499999995,1
80,2021-09-19 04:00:00+00:00,390.0,24.0,16.25,9321.84,1
81,2021-09-21 03:00:00+00:00,375.0,24.0,15.63,10384.97625,1
82,2021-09-23 02:00:00+00:00,392.0,24.0,16.33,9723.40875,1
83,2021-09-25 01:00:00+00:00,369.0,24.0,15.38,9357.232499999998,1
84,2021-09-27 00:00:00+00:00,360.0,24.0,15.0,8353.991250000001,1
85,2021-09-28 00:00:00+00:00,360.0,24.0,15.0,8311.7925,1
86,2021-09-29 22:00:00+00:00,371.0,24.0,15.46,8782.784999999998,1
87,2021-10-02 20:00:00+00:00,364.0,24.0,15.17,8442.4725,1
88,2021-10-04 19:00:00+00:00,318.0,24.0,13.25,5515.785,1
89,2021-10-12 18:00:00+00:00,389.0,25.0,15.56,7942.89375,1
90,2021-10-13 19:00:00+00:00,303.0,25.0,12.12,5869.71,1
91,2021-10-17 20:00:00+00:00,444.0,25.0,17.76,11302.458749999998,1
92,2021-10-18 20:00:00+00:00,433.0,24.0,18.04,11068.32375,1
93,2021-10-19 21:00:00+00:00,431.0,25.0,17.24,11407.275,1
94,2021-10-20 22:00:00+00:00,403.0,25.0,16.12,11009.789999999999,1
95,2021-10-21 22:00:00+00:00,424.0,24.0,17.67,10891.36125,1
96,2021-10-22 23:00:00+00:00,452.0,25.0,18.08,11931.35625,1
97,2021-10-24 00:00:00+00:00,476.0,25.0,19.04,13247.685,1
98,2021-10-25 00:00:00+00:00,441.0,24.0,18.38,12309.783749999999,1
99,2021-10-26 01:00:00+00:00,469.0,25.0,18.76,12288.00375,1
100,2021-10-27 01:00:00+00:00,405.0,24.0,16.88,9874.5075,1
101,2021-10-28 02:00:00+00:00,442.0,25.0,17.68,10413.5625,1
102,2021-10-29 03:00:00+00:00,465.0,25.0,18.6,11606.0175,1
103,2021-10-30 03:00:00+00:00,413.0,24.0,17.21,10563.300000000001,1
104,2021-10-31 04:00:00+00:00,411.0,24.6,16.71,8717.445,1
105,2021-12-06 04:00:00+00:00,393.0,24.0,16.38,10706.23125,1
106,2021-12-07 04:00:00+00:00,376.0,24.0,15.67,8362.15875,1
107,2021-12-08 04:00:00+00:00,373.0,24.0,15.54,7680.172500000001,1
108,2021-12-09 04:00:00+00:00,350.0,24.0,14.58,7043.107499999999,1
109,2021-12-17 04:00:00+00:00,305.0,24.0,12.71,6385.623750000001,1
110,2021-12-18 04:00:00+00:00,273.0,24.0,11.38,6185.5199999999995,1
111,2021-12-19 04:00:00+00:00,271.0,24.0,11.29,5839.7625,1
112,2021-12-20 04:00:00+00:00,290.0,24.0,12.08,6806.250000000001,1
113,2021-12-21 04:00:00+00:00,295.0,24.0,12.29,6646.983749999999,1
114,2021-12-30 03:00:00+00:00,421.0,24.0,17.54,13114.2825,1
115,2022-01-11 02:00:00+00:00,356.0,25.0,14.24,6730.0199999999995,1
116,2022-01-12 02:00:00+00:00,331.0,24.0,13.79,6097.03875,1
117,2022-01-13 03:00:00+00:00,323.0,25.0,12.92,5266.67625,1
118,2022-01-14 03:00:00+00:00,309.0,24.0,12.88,5370.131249999999,1
119,2022-01-22 04:00:00+00:00,397.0,24.0,16.54,9801.0,1
120,2022-01-23 04:00:00+00:00,405.0,24.0,16.88,10051.47,1
121,2022-01-24 04:00:00+00:00,424.0,24.0,17.67,10187.595,1
122,2022-01-25 04:00:00+00:00,348.0,24.0,14.5,6377.456249999999,1
123,2022-01-26 04:00:00+00:00,310.0,24.0,12.92,6951.903749999999,1
124,2022-02-01 04:00:00+00:00,305.0,24.0,12.71,5967.719999999999,1
125,2022-02-02 04:00:00+00:00,339.0,24.0,14.13,6252.22125,1
126,2022-02-03 04:00:00+00:00,331.0,24.0,13.79,6389.7074999999995,1
127,2022-02-04 04:00:00+00:00,319.0,24.0,13.29,6490.4400000000005,1
128,2022-02-05 04:00:00+00:00,324.0,24.0,13.5,6449.6025,1
129,2022-02-06 04:00:00+00:00,321.0,24.0,13.38,6569.392500000001,1
130,2022-02-07 04:00:00+00:00,300.0,24.0,12.5,6872.95125,1
131,2022-02-15 03:00:00+00:00,364.0,24.0,15.17,8805.926249999999,1
132,2022-02-28 02:00:00+00:00,439.0,25.0,17.56,10650.42,1
133,2022-03-01 03:00:00+00:00,413.0,25.0,16.52,9757.439999999999,1
134,2022-03-02 04:00:00+00:00,405.0,25.0,16.2,10846.44,1
135,2022-03-05 04:00:00+00:00,331.0,24.0,13.79,6072.53625,1
136,2022-03-06 04:00:00+00:00,313.0,24.0,13.04,6525.8324999999995,1
137,2022-03-07 04:00:00+00:00,320.0,24.0,13.33,5494.005,1
138,2022-03-08 04:00:00+00:00,314.0,24.0,13.08,5413.69125,1
139,2022-03-09 04:00:00+00:00,333.0,24.0,13.88,5933.68875,1
140,2022-03-10 04:00:00+00:00,333.0,24.0,13.88,6750.43875,1
141,2022-03-21 04:00:00+00:00,316.0,24.0,13.17,7263.630000000001,1
142,2022-03-22 04:00:00+00:00,316.0,24.0,13.17,7258.184999999999,1
143,2022-03-23 04:00:00+00:00,329.0,24.0,13.71,7191.483749999999,1
144,2022-03-24 04:00:00+00:00,373.0,24.0,15.54,9664.875,1
145,2022-03-31 02:00:00+00:00,383.0,24.0,15.96,10947.1725,1
146,2022-04-07 02:00:00+00:00,364.0,24.0,15.17,6904.26,1
147,2022-04-12 02:00:00+00:00,401.0,24.0,16.71,11343.296249999998,1
148,2022-04-13 02:30:00+00:00,412.0,24.5,16.82,10378.169999999998,1
149,2022-04-17 02:30:00+00:00,395.0,24.0,16.46,12003.502499999999,1
150,2022-04-18 04:00:00+00:00,413.0,25.5,16.2,12824.336249999998,1
151,2022-04-19 04:00:00+00:00,397.0,24.0,16.54,12258.05625,1
152,2022-04-22 04:00:00+00:00,465.0,24.0,19.38,15331.758749999999,1
153,2022-04-23 04:00:00+00:00,474.0,24.0,19.75,15638.039999999999,1
154,2022-04-24 04:00:00+00:00,470.0,24.0,19.58,16141.702499999998,1
155,2022-04-25 04:00:00+00:00,437.0,24.0,18.21,13255.852499999999,1
156,2022-05-02 04:00:00+00:00,420.0,24.0,17.5,12873.341250000001,1
157,2022-05-03 04:00:00+00:00,392.0,24.0,16.33,11821.095000000001,1
158,2022-05-04 04:00:00+00:00,355.0,24.0,14.79,9339.53625,1
159,2022-05-05 04:00:00+00:00,346.0,24.0,14.42,9670.32,1
160,2022-05-06 04:00:00+00:00,402.0,24.0,16.75,10855.968749999998,1
161,2022-05-12 03:00:00+00:00,452.0,24.0,18.83,14809.038750000002,1
162,2022-05-16 02:00:00+00:00,301.0,24.0,12.54,6113.37375,1
163,2022-05-21 02:30:00+00:00,450.0,24.5,18.37,13029.885,1
164,2022-05-24 04:00:00+00:00,447.0,25.5,17.53,13941.922499999999,1
165,2022-05-25 04:00:00+00:00,383.0,24.0,15.96,12648.735,1
166,2022-05-29 04:00:00+00:00,460.0,24.0,19.17,15947.043749999999,1
167,2022-05-30 04:00:00+00:00,444.0,24.0,18.5,15706.102499999999,1
168,2022-05-31 04:00:00+00:00,431.0,24.0,17.96,15384.847500000002,1
169,2022-06-02 04:00:00+00:00,449.0,24.0,18.71,13843.9125,1
170,2022-06-07 04:00:00+00:00,324.0,24.0,13.5,6788.553749999999,1
171,2022-06-09 04:00:00+00:00,343.0,24.0,14.29,7290.8550000000005,1
172,2022-06-10 04:00:00+00:00,321.0,24.0,13.38,6780.3862500000005,1
173,2022-06-11 04:00:00+00:00,302.0,24.0,12.58,7060.80375,1
174,2022-06-12 04:00:00+00:00,319.0,24.0,13.29,6988.657499999999,1
175,2022-06-13 04:00:00+00:00,293.0,24.0,12.21,7119.337499999999,1
176,2022-06-20 02:00:00+00:00,394.0,24.0,16.42,12285.281249999998,1
177,2022-06-23 02:00:00+00:00,366.0,24.0,15.25,8057.2387499999995,1
178,2022-06-26 02:00:00+00:00,400.0,24.0,16.67,10834.18875,1
179,2022-06-27 02:30:00+00:00,379.0,24.5,15.47,11494.395,1
180,2022-06-30 02:30:00+00:00,303.0,24.0,12.63,7489.5975,1
181,2022-07-01 04:00:00+00:00,342.0,25.5,13.41,7507.293749999999,1
182,2022-07-02 04:00:00+00:00,342.0,24.0,14.25,7432.425,1
183,2022-07-07 04:00:00+00:00,291.0,24.0,12.13,6512.219999999999,1
184,2022-07-08 04:00:00+00:00,314.0,24.0,13.08,6679.6537499999995,1
185,2022-07-09 04:00:00+00:00,328.0,24.0,13.67,6926.04,1
186,2022-07-10 04:00:00+00:00,339.0,24.0,14.13,7135.672499999999,1
187,2022-07-11 04:00:00+00:00,326.0,24.0,13.58,6962.79375,1
188,2022-07-12 04:00:00+00:00,333.0,24.0,13.88,7731.899999999999,1
189,2022-07-22 04:00:00+00:00,408.0,24.0,17.0,11599.211249999998,1
190,2022-07-23 04:00:00+00:00,412.0,24.0,17.17,12160.046249999998,1
191,2022-07-24 04:00:00+00:00,394.0,24.0,16.42,12034.811249999999,1
192,2022-07-25 04:00:00+00:00,384.0,24.0,16.0,12082.455,1
193,2022-07-26 04:00:00+00:00,310.0,24.0,12.92,7681.53375,1
194,2022-07-31 04:00:00+00:00,247.0,24.0,10.29,4527.517499999999,1
195,2022-08-01 04:00:00+00:00,386.0,24.0,16.08,8986.9725,1
196,2022-08-03 03:00:00+00:00,359.0,24.0,14.96,8453.3625,1
197,2022-08-05 02:00:00+00:00,315.0,24.0,13.13,5551.1775,1
198,2022-08-12 02:30:00+00:00,308.0,24.5,12.57,5880.599999999999,1
199,2022-08-16 04:00:00+00:00,309.0,25.5,12.12,6282.16875,1
200,2022-08-17 04:00:00+00:00,274.0,24.0,11.42,6069.813749999999,1
201,2022-08-18 04:00:00+00:00,257.0,24.0,10.71,6395.1525,1
202,2022-08-24 04:00:00+00:00,441.0,24.0,18.38,14103.911249999997,1
203,2022-08-25 04:00:00+00:00,423.0,24.0,17.63,12320.67375,1
204,2022-08-26 04:00:00+00:00,419.0,24.0,17.46,11020.68,1
205,2022-08-27 04:00:00+00:00,391.0,24.0,16.29,11122.77375,1
206,2022-09-03 04:00:00+00:00,428.0,24.0,17.83,14306.737500000001,1
207,2022-09-04 04:00:00+00:00,423.0,24.0,17.63,13190.512499999999,1
208,2022-09-05 04:00:00+00:00,415.0,24.0,17.29,13168.7325,1
209,2022-09-06 04:00:00+00:00,330.0,24.0,13.75,8321.32125,1
210,2022-09-07 04:00:00+00:00,324.0,24.0,13.5,8612.62875,1
211,2022-09-08 04:00:00+00:00,309.0,24.0,12.88,7028.13375,1
212,2022-09-11 04:00:00+00:00,428.0,24.0,17.83,11962.664999999999,1
213,2022-09-13 03:00:00+00:00,440.0,24.0,18.33,13578.46875,1
214,2022-09-26 04:00:00+00:00,422.0,24.0,17.58,15613.5375,1
215,2022-09-27 04:00:00+00:00,418.0,24.0,17.42,14321.71125,1
216,2022-09-30 04:00:00+00:00,444.0,24.0,18.5,15060.869999999999,1
217,2022-10-01 04:00:00+00:00,433.0,24.0,18.04,13355.22375,1
218,2022-10-02 04:00:00+00:00,424.0,24.0,17.67,12330.2025,1
219,2022-10-03 04:00:00+00:00,319.0,24.0,13.29,7564.466249999999,1
220,2022-10-04 04:00:00+00:00,291.0,24.0,12.13,6890.647499999999,1
221,2022-10-10 04:00:00+00:00,427.0,24.0,17.79,14143.3875,1
222,2022-10-11 04:00:00+00:00,427.0,24.0,17.79,15152.073750000001,1
223,2022-10-12 04:00:00+00:00,429.0,24.0,17.88,14947.886250000001,1
224,2022-10-13 04:00:00+00:00,415.0,24.0,17.29,15578.144999999999,1
225,2022-10-14 04:00:00+00:00,423.0,24.0,17.63,15358.98375,1
226,2022-10-18 03:00:00+00:00,377.0,24.0,15.71,10977.119999999999,1
227,2022-10-23 01:00:00+00:00,304.0,24.0,12.67,5683.218749999999,1
228,2022-10-27 01:00:00+00:00,374.0,24.0,15.58,9674.40375,1
229,2022-10-28 01:30:00+00:00,385.0,24.5,15.71,13027.1625,1
230,2022-10-31 03:00:00+00:00,462.0,25.5,18.12,18374.1525,1
231,2022-11-01 03:00:00+00:00,287.0,24.0,11.96,9302.7825,1
232,2022-11-02 04:00:00+00:00,320.0,24.5,13.06,5963.6362500000005,1
233,2022-11-06 04:00:00+00:00,448.0,24.0,18.67,14734.17,1
234,2022-11-07 04:00:00+00:00,453.0,24.0,18.88,13348.4175,1
235,2022-11-08 04:00:00+00:00,451.0,24.0,18.79,13270.82625,1
236,2022-11-09 04:00:00+00:00,422.0,24.0,17.58,11290.2075,1
237,2022-11-10 04:00:00+00:00,416.0,24.0,17.33,14140.664999999997,1
238,2022-11-15 04:00:00+00:00,375.0,24.0,15.63,9678.4875,1
239,2022-11-17 04:00:00+00:00,304.0,24.0,12.67,6090.232499999999,1
240,2022-11-18 04:00:00+00:00,302.0,24.0,12.58,5959.5525,1
241,2022-11-19 04:00:00+00:00,265.0,24.0,11.04,5832.95625,1
242,2022-11-20 04:00:00+00:00,253.0,24.0,10.54,5906.463749999999,1
243,2022-11-21 04:00:00+00:00,264.0,24.0,11.0,5943.217500000001,1
244,2022-11-26 03:00:00+00:00,304.0,24.0,12.67,5379.66,1
245,2022-11-28 02:00:00+00:00,300.0,24.0,12.5,5386.4662499999995,1
246,2022-12-03 01:00:00+00:00,423.0,24.0,17.63,12124.65375,1
247,2022-12-06 01:00:00+00:00,301.0,24.0,12.54,5387.8275,1
248,2022-12-07 01:30:00+00:00,359.0,24.5,14.65,6818.501249999999,1
249,2022-12-10 03:00:00+00:00,441.0,25.5,17.29,11949.0525,1
250,2022-12-11 04:00:00+00:00,414.0,25.0,16.56,11755.755000000001,1
251,2022-12-12 04:00:00+00:00,381.0,24.0,15.88,8290.012499999999,1
252,2022-12-15 04:00:00+00:00,465.0,24.0,19.38,13566.217499999999,1
253,2022-12-16 04:00:00+00:00,450.0,24.0,18.75,12579.311249999999,1
254,2022-12-17 04:00:00+00:00,420.0,24.0,17.5,11355.5475,1
255,2022-12-18 04:00:00+00:00,421.0,24.0,17.54,10929.47625,1
256,2022-12-24 04:00:00+00:00,395.0,24.0,16.46,8645.29875,1
257,2022-12-25 04:00:00+00:00,387.0,24.0,16.13,7885.72125,1
258,2022-12-27 03:00:00+00:00,358.0,24.0,14.92,6531.2775,1
259,2022-12-30 02:00:00+00:00,333.0,24.0,13.88,6347.50875,1
260,2022-12-31 02:00:00+00:00,372.0,24.0,15.5,8585.40375,1
261,2023-01-02 01:00:00+00:00,365.0,24.0,15.21,9027.810000000001,1
262,2023-01-04 00:00:00+00:00,317.0,24.0,13.21,6558.5025,1
263,2023-01-11 23:00:00+00:00,291.0,24.0,12.13,4639.139999999999,1
264,2023-02-07 00:00:00+00:00,411.0,25.0,16.44,11762.561249999999,1
265,2023-02-08 00:00:00+00:00,380.0,24.0,15.83,9924.87375,1
266,2023-02-09 01:00:00+00:00,430.0,25.0,17.2,12467.68875,1
267,2023-02-10 01:00:00+00:00,332.0,24.0,13.83,10428.536250000001,1
268,2023-02-11 02:00:00+00:00,377.0,25.0,15.08,12718.158749999999,1
269,2023-02-12 02:00:00+00:00,378.0,24.0,15.75,10722.56625,1
270,2023-02-13 02:00:00+00:00,377.0,24.0,15.71,11480.7825,1
271,2023-02-14 02:00:00+00:00,329.0,24.0,13.71,9430.74,1
272,2023-02-15 02:00:00+00:00,361.0,24.0,15.04,9566.865,1
273,2023-02-16 03:00:00+00:00,374.0,25.0,14.96,10161.731249999999,1
274,2023-02-17 04:00:00+00:00,351.0,25.0,14.04,10444.87125,1
275,2023-02-18 04:00:00+00:00,372.0,24.0,15.5,11211.255,1
276,2023-02-19 04:00:00+00:00,352.0,24.0,14.67,10575.55125,1
277,2023-02-20 04:00:00+00:00,294.0,24.0,12.25,7745.512500000001,1
278,2023-02-26 04:00:00+00:00,354.0,24.0,14.75,6960.071249999999,1
279,2023-02-27 04:00:00+00:00,342.0,24.0,14.25,6357.037499999999,1
280,2023-03-01 03:00:00+00:00,349.0,24.0,14.54,7406.561250000001,1
281,2023-03-02 03:00:00+00:00,338.0,24.0,14.08,6632.01,1
282,2023-03-04 02:00:00+00:00,349.0,24.0,14.54,9719.324999999999,1
283,2023-03-07 01:00:00+00:00,327.0,24.0,13.63,8192.0025,1
284,2023-03-08 01:00:00+00:00,325.0,24.0,13.54,8383.93875,1
285,2023-03-10 00:00:00+00:00,335.0,24.0,13.96,7929.281250000001,1
286,2023-03-14 23:00:00+00:00,297.0,24.0,12.38,7599.858749999999,1
287,2023-03-29 23:00:00+00:00,136.0,24.0,5.67,8235.5625,1
288,2023-04-05 01:00:00+00:00,371.0,25.0,14.84,9972.5175,1
289,2023-04-06 01:00:00+00:00,345.0,24.0,14.38,9618.5925,1
290,2023-04-07 01:00:00+00:00,344.0,24.0,14.33,9087.705,1
291,2023-04-08 01:00:00+00:00,341.0,24.0,14.21,8675.246249999998,1
292,2023-04-09 02:00:00+00:00,355.0,25.0,14.2,9760.1625,1
293,2023-04-10 02:00:00+00:00,350.0,24.0,14.58,9534.195,1
294,2023-04-11 02:00:00+00:00,345.0,24.0,14.38,9376.289999999999,1
295,2023-04-12 02:00:00+00:00,325.0,24.0,13.54,8123.939999999999,1
296,2023-04-13 03:00:00+00:00,339.0,25.0,13.56,7938.8099999999995,1
297,2023-04-14 03:00:00+00:00,320.0,24.0,13.33,6773.580000000001,1
298,2023-04-15 03:00:00+00:00,295.0,24.0,12.29,7224.1537499999995,1
299,2023-04-16 04:00:00+00:00,325.0,25.0,13.0,7339.859999999999,1
300,2023-04-17 04:00:00+00:00,323.0,24.0,13.46,6955.987499999999,1
301,2023-04-18 04:00:00+00:00,332.0,24.0,13.83,7685.617499999999,1
302,2023-04-19 04:00:00+00:00,314.0,24.0,13.08,6622.48125,1
303,2023-04-26 04:00:00+00:00,386.0,24.0,16.08,10011.99375,1
304,2023-04-28 03:00:00+00:00,394.0,24.0,16.42,9704.35125,1
305,2023-04-29 03:00:00+00:00,398.0,24.0,16.58,10842.356249999999,1
306,2023-05-01 02:00:00+00:00,384.0,24.0,16.0,8514.61875,1
307,2023-05-02 02:00:00+00:00,389.0,24.0,16.21,10281.52125,1
308,2023-05-04 01:00:00+00:00,392.0,24.0,16.33,11614.185,1
309,2023-05-05 01:00:00+00:00,403.0,24.0,16.79,12376.485,1
310,2023-05-17 00:00:00+00:00,302.5,24.0,12.6,5796.2025,1
311,2023-05-26 00:00:00+00:00,398.0,24.0,16.58,11271.15,1
312,2023-05-27 00:00:00+00:00,401.5,24.0,16.73,11355.5475,1
313,2023-05-28 01:00:00+00:00,418.5,25.0,16.74,12498.997500000001,1
314,2023-05-29 01:00:00+00:00,400.4,24.0,16.68,11702.66625,1
315,2023-05-30 01:00:00+00:00,388.0,24.0,16.17,9655.346249999999,1
316,2023-05-31 02:00:00+00:00,357.2,25.0,14.29,8554.095,1
317,2023-06-02 02:00:00+00:00,372.6,24.0,15.53,9835.031249999998,1
318,2023-06-03 03:00:00+00:00,393.4,25.0,15.74,9513.776249999999,1
319,2023-06-04 03:00:00+00:00,365.3,24.0,15.22,9109.485,1
320,2023-06-05 03:00:00+00:00,362.7,24.0,15.11,7414.72875,1
321,2023-06-06 04:00:00+00:00,381.0,25.0,15.24,8258.703749999999,1
322,2023-06-07 04:00:00+00:00,346.0,24.0,14.42,6919.233749999999,1
323,2023-06-15 04:00:00+00:00,402.0,24.0,16.75,11821.095000000001,1
324,2023-06-17 03:00:00+00:00,427.0,24.0,17.79,11768.00625,1
325,2023-06-18 03:00:00+00:00,417.0,24.0,17.38,13313.025,1
326,2023-06-20 02:00:00+00:00,411.0,24.0,17.13,13661.505000000001,1
327,2023-06-21 02:00:00+00:00,305.0,24.0,12.71,7026.772500000001,1
328,2023-06-22 02:00:00+00:00,293.0,24.0,12.21,6867.50625,1
329,2023-06-23 02:00:00+00:00,279.0,24.0,11.63,5479.031249999999,1
330,2023-06-25 01:00:00+00:00,310.0,24.0,12.92,6437.351249999999,1
331,2023-06-26 01:00:00+00:00,311.0,24.0,12.96,6254.943749999999,1
332,2023-06-27 01:00:00+00:00,299.0,24.0,12.46,6035.7825,1
333,2023-07-05 00:00:00+00:00,371.0,24.0,15.46,9211.57875,1
334,2023-07-06 00:00:00+00:00,357.0,24.0,14.88,8978.805,1
335,2023-07-19 00:00:00+00:00,347.6,24.0,14.48,7733.2612500000005,1
336,2023-07-22 00:00:00+00:00,450.7,24.0,18.78,14973.749999999998,1
337,2023-07-23 00:00:00+00:00,466.3,25.0,18.65,15635.317499999997,1
338,2023-07-24 01:00:00+00:00,474.0,24.0,19.75,15425.685000000001,1
339,2023-07-25 01:00:00+00:00,453.0,24.0,18.88,13426.008749999997,1
340,2023-07-26 02:00:00+00:00,381.0,25.0,15.24,8822.26125,1
341,2023-07-28 02:00:00+00:00,434.0,24.0,18.08,12764.44125,1
342,2023-07-29 03:00:00+00:00,466.0,25.0,18.64,13718.677499999998,1
343,2023-07-30 03:00:00+00:00,443.0,24.0,18.46,13374.28125,1
344,2023-07-31 03:00:00+00:00,462.0,24.0,19.25,13578.46875,1
345,2023-08-01 04:00:00+00:00,456.7,25.0,18.27,12782.137499999999,1
346,2023-08-07 04:00:00+00:00,388.0,24.0,16.17,11268.4275,1
347,2023-08-08 04:00:00+00:00,398.6,24.0,16.61,13029.885,1
348,2023-08-10 03:00:00+00:00,411.3,24.0,17.14,11551.567500000001,1
349,2023-08-11 03:00:00+00:00,394.7,24.0,16.45,12175.019999999999,1
